index,feature,mean_abs_shap_mean,mean_abs_shap_std
521,positions_LM_ST_RM_LW,0.0,0.0
520,positions_LM_ST_LW_LB,0.0,0.0
466,positions_LB_LW_LM,0.0,0.0
518,positions_LM_ST_CAM_LW,0.0,0.0
517,positions_LM_RW_RM_LW,0.0,0.0
503,positions_LM_RB_RM_LW,0.0,0.0
515,positions_LM_RM_ST_LW,0.0,0.0
467,positions_LB_RB,0.0,0.0
468,positions_LB_RB_CB_LM,0.0,0.0
514,positions_LM_RM_RW_LW,0.0,0.0
513,positions_LM_RM_RB_LW,0.0,0.0
512,positions_LM_RM_RB_LB,0.0,0.0
511,positions_LM_RM_LW_LB,0.0,0.0
469,positions_LB_RB_CDM,0.0,0.0
509,positions_LM_RM_LB_LW,0.0,0.0
470,positions_LB_RB_CM,0.0,0.0
508,positions_LM_RM_LB,0.0,0.0
507,positions_LM_RM_CM_LW,0.0,0.0
506,positions_LM_RM_CM_LB,0.0,0.0
505,positions_LM_RM_CAM_LW,0.0,0.0
504,positions_LM_RM_CAM_LB,0.0,0.0
516,positions_LM_RW_LW,0.0,0.0
665,positions_ST_LM_LW,0.0,0.0
664,positions_ST_LM_CAM_LW,0.0,0.0
663,positions_ST_LM_CAM,0.0,0.0
662,positions_ST_LM,0.0,0.0
661,positions_ST_CM_CAM,0.0,0.0
660,positions_ST_CAM_RW,0.0,0.0
659,positions_ST_CAM_RM_CM,0.0,0.0
658,positions_ST_CAM_RM,0.0,0.0
657,positions_ST_CAM_LW_CM,0.0,0.0
656,positions_ST_CAM_LW,0.0,0.0
655,positions_ST_CAM_LM_CM,0.0,0.0
654,positions_ST_CAM_LM,0.0,0.0
22,Comp_in_Indian_Super_League,0.0,0.0
650,positions_RW_ST_RM,0.0,0.0
649,positions_RW_ST_LW_RM,0.0,0.0
448,positions_LB_CM,0.0,0.0
631,positions_RW_CM_RM,0.0,0.0
632,positions_RW_LM_RM,0.0,0.0
633,positions_RW_LW_CAM_RM,0.0,0.0
634,positions_RW_LW_CM_RM,0.0,0.0
635,positions_RW_LW_LB_RM,0.0,0.0
636,positions_RW_LW_LM_RM,0.0,0.0
637,positions_RW_LW_RM,0.0,0.0
648,positions_RW_ST_CAM_RM,0.0,0.0
639,positions_RW_RB_RM,0.0,0.0
641,positions_RW_RM_CAM,0.0,0.0
