,,,,,,,,,,,,,,,,,,,,Per 90,Per 90,Per 90,Per 90,Per 90,Per 90,Per 90,Per 90,,,Per 90,Per 90,Per 90,Per 90,Per 90,Per 90,,-additional
,,,,,,,,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,,,,Standard,Standard,Standard,Standard,Standard,Standard,,-9999
Rk,Player,Gls/90,SoT/90,Sh/90,G/Sh,G/SoT,TklW/90,Int/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls/90,Ast,G+A,G-PK,PK,PKatt,PKm,TklW/90,Int/90,Tkl+Int,Sh/90,G/Sh,G/SoT,SoT/90,SoT%,FK,Pos,-9999
1320,Benjamin Goller,0.1,0.4,1.2,0.07,0.22,0.8,0.7,2023-2024,24,de GER,Nürnberg,de 2. Bundesliga,31,2206,24.5,28,3,1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.8,0.7,0.0,1.2,0.07,0.22,0.4,30.0,,FWMF,d5980989
1321,Jordan Thompson,0.1,0.1,0.4,0.18,1.00,1.5,0.9,2023-2024,26,nir NIR,Stoke City,eng Championship,32,2215,24.6,23,9,11,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.5,0.9,0.0,0.4,0.18,1.00,0.1,18.2,,DFMF,6bf53300
1322,Miguel Rodríguez,0.1,0.5,1.2,0.07,0.17,1.5,1.1,2023-2024,20,mx MEX,Pachuca,mx Liga MX,30,2219,24.7,26,4,0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.5,1.1,0.0,1.2,0.07,0.17,0.5,40.0,,DFMF,a2ad14ce
1323,Félix Lemaréchal,0.1,0.3,1.5,0.06,0.29,1.6,0.7,2023-2024,19,fr FRA,Cercle Brugge,be Belgian Pro League,31,2224,24.7,26,5,0,0.1,0.2,0.3,0.1,0.0,0.0,0.0,1.6,0.7,0.0,1.5,0.06,0.29,0.3,19.4,,MF,8ca9415f
1324,Alan Varela,0.1,0.2,1.3,0.06,0.33,0.8,1.0,2023-2024,22,ar ARG,Porto,pt Primeira Liga,30,2225,24.7,28,2,1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.8,1.0,0.0,1.3,0.06,0.33,0.2,18.2,,MF,9ffb2ce6
1325,Patrick van Aanholt,0.1,0.7,2.1,0.04,0.11,1.5,1.4,2023-2024,32,nl NED,PSV,nl Eredivisie,24,1114,12.4,9,15,10,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.5,1.4,0.0,2.1,0.04,0.11,0.7,34.6,,DF,5f09991f
1326,Anthony Gonçalves,0.1,0.2,0.6,0.14,0.33,1.6,1.2,2023-2024,37,fr FRA,Stade Laval,fr Ligue 2,32,1114,12.4,12,20,3,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.6,1.2,0.0,0.6,0.14,0.33,0.2,42.9,,DFMF,c27dfb82
1327,Dion De Neve,0.1,0.2,0.5,0.15,0.40,2.3,1.0,2023-2024,21,be BEL,Kortrijk,be Belgian Pro League,31,2230,24.8,25,6,3,0.1,0.0,0.1,0.1,0.0,0.0,0.0,2.3,1.0,0.0,0.5,0.15,0.40,0.2,38.5,,MFDF,7d89f763
1328,Adem Zorgane,0.1,0.4,1.5,0.06,0.20,1.6,1.2,2023-2024,23,dz ALG,Charleroi,be Belgian Pro League,28,2232,24.8,25,3,0,0.1,0.2,0.3,0.1,0.0,0.0,0.0,1.6,1.2,0.0,1.5,0.06,0.20,0.4,27.8,,MF,392b5133
1329,Lino Tempelmann,0.1,0.2,0.9,0.09,0.33,1.7,0.6,2023-2024,24,de GER,Schalke 04,de 2. Bundesliga,22,1116,12.4,13,9,5,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.7,0.6,0.0,0.9,0.09,0.33,0.2,27.3,,MF,4e3a947f
1330,Vinícius Zanocelo,0.1,0.1,0.7,0.11,1.00,0.9,0.6,2023-2024,22,br BRA,Estoril,pt Primeira Liga,15,1120,12.4,12,3,1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.9,0.6,0.0,0.7,0.11,1.00,0.1,11.1,,MF,27457e83
1331,Raphaël Lipinski,0.1,0.4,0.8,0.10,0.20,2.2,1.2,2023-2024,21,fr FRA,Rodez AF,fr Ligue 2,31,1122,12.5,11,20,4,0.1,0.0,0.1,0.1,0.0,0.0,0.0,2.2,1.2,0.0,0.8,0.10,0.20,0.4,50.0,,MFDF,d246ee7b
1332,Alfreð Finnbogason,0.1,0.7,2.2,0.04,0.11,0.2,0.2,2023-2024,34,is ISL,Eupen,be Belgian Pro League,27,1123,12.5,11,16,0,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.2,0.2,0.0,2.2,0.04,0.11,0.7,33.3,,FW,f9e7c4ac
1333,Josué Dorrio,0.1,0.6,1.5,0.05,0.14,0.7,0.5,2023-2024,29,es ESP,Amorebieta,es Segunda División,42,3375,37.5,39,3,0,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.7,0.5,0.0,1.5,0.05,0.14,0.6,37.5,,MFFW,8dffe3d5
1334,Tiago Araújo,0.1,0.4,1.2,0.06,0.22,1.0,1.0,2023-2024,22,pt POR,Estoril,pt Primeira Liga,29,2253,25.0,27,2,1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.0,1.0,0.0,1.2,0.06,0.22,0.4,29.0,,MFDF,1b54edb3
1335,Álvaro Peña,0.1,0.3,1.2,0.07,0.25,0.9,0.7,2023-2024,31,es ESP,Almere City,nl Eredivisie,23,1127,12.5,15,8,6,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.9,0.7,0.0,1.2,0.07,0.25,0.3,26.7,,MF,c5456acc
1336,Antonio Cristian Glauder García,0.1,0.3,0.6,0.13,0.30,1.0,1.4,2023-2024,27,ph PHI,Albacete,es Segunda División,39,3381,37.6,39,0,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.0,1.4,0.0,0.6,0.13,0.30,0.3,41.7,,DF,d919d7f2
1337,Alessandro Sersanti,0.1,0.4,1.5,0.05,0.18,2.2,1.2,2023-2024,21,it ITA,Calcio Lecco 1912,it Serie B,33,2256,25.1,25,8,1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,2.2,1.2,0.0,1.5,0.05,0.18,0.4,29.7,,MF,5af3cc62
1338,Tom Dele-Bashiru,0.1,0.3,0.8,0.05,0.14,1.0,1.1,2023-2024,23,ng NGA,Watford,eng Championship,35,2257,25.1,28,7,5,0.1,0.1,0.2,0.0,0.0,0.0,0.0,1.0,1.1,0.0,0.8,0.05,0.14,0.3,35.0,,MFDF,0666f848
1339,Nicolò Bertola,0.1,0.2,0.6,0.14,0.33,1.1,1.6,2023-2024,20,it ITA,Spezia,it Serie B,16,1129,12.5,13,3,18,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.1,1.6,0.0,0.6,0.14,0.33,0.2,42.9,,DF,04b40c58
1340,Jordan Carrillo,0.1,0.4,1.3,0.06,0.20,1.2,0.3,2023-2024,21,mx MEX,2 Teams,2 Comps,16,1130,12.6,12,4,13,0.1,0.2,0.3,0.1,0.0,0.0,0.0,1.2,0.3,0.0,1.3,0.06,0.20,0.4,31.3,,MF,55f70431
1341,Fernando Arce Jr.,0.1,0.3,0.6,0.14,0.29,2.1,1.6,2023-2024,26,us USA,2 Teams,mx Liga MX,29,2260,25.1,25,4,3,0.1,0.0,0.1,0.1,0.0,0.0,0.0,2.1,1.6,0.0,0.6,0.14,0.29,0.3,50.0,,MF,ea7d42fb
1342,Jason Ceka,0.1,0.8,2.3,0.03,0.10,0.2,0.3,2023-2024,23,de GER,Magdeburg,de 2. Bundesliga,22,1131,12.6,14,8,9,0.1,0.5,0.6,0.1,0.0,0.0,0.0,0.2,0.3,0.0,2.3,0.03,0.10,0.8,34.5,,FWMF,92b719a1
1343,Marcelino Núñez,0.1,0.5,2.4,0.03,0.17,1.3,0.4,2023-2024,23,cl CHI,Norwich City,eng Championship,36,2262,25.1,25,11,2,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.3,0.4,0.0,2.4,0.03,0.17,0.5,20.0,,MF,b6d1cf5c
1344,Daam Foulon,0.1,0.3,1.0,0.08,0.23,1.5,1.0,2023-2024,24,be BEL,Mechelen,be Belgian Pro League,39,3394,37.7,39,0,0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.5,1.0,0.0,1.0,0.08,0.23,0.3,33.3,,DFMF,658d44be
1345,Yari Verschaeren,0.1,0.2,1.1,0.07,0.50,1.7,1.0,2023-2024,22,be BEL,Anderlecht,be Belgian Pro League,19,1132,12.6,15,4,0,0.1,0.4,0.5,0.1,0.0,0.0,0.0,1.7,1.0,0.0,1.1,0.07,0.50,0.2,14.3,,MFFW,6b71ba6c
1346,Bilal El Khannouss,0.1,0.5,1.8,0.04,0.15,1.3,0.4,2023-2024,19,ma MAR,Genk,2 Comps,42,3401,37.8,39,3,0,0.1,0.2,0.3,0.1,0.0,0.0,0.0,1.3,0.4,0.0,1.8,0.04,0.15,0.5,29.9,,MFFW,f7042636
1347,Zinédine Ould Khaled,0.1,0.5,0.9,0.09,0.17,1.4,1.7,2023-2024,23,fr FRA,Angers,fr Ligue 2,24,1134,12.6,15,9,3,0.1,0.2,0.2,0.1,0.0,0.0,0.0,1.4,1.7,0.0,0.9,0.09,0.17,0.5,54.5,,MF,6b4436ba
1348,Edu Expósito,0.1,0.9,2.5,0.03,0.09,1.3,1.1,2023-2024,26,es ESP,Espanyol,es Segunda División,21,1138,12.6,15,6,3,0.1,0.3,0.4,0.1,0.0,0.0,0.0,1.3,1.1,0.0,2.5,0.03,0.09,0.9,34.4,,MF,283c7121
1349,Tiago Esgaio,0.1,0.1,0.4,0.18,0.67,1.5,1.3,2023-2024,27,pt POR,Arouca,pt Primeira Liga,28,2276,25.3,27,1,0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.5,1.3,0.0,0.4,0.18,0.67,0.1,27.3,,DF,9c14a96b
1350,Brooke Norton-Cuffy,0.1,0.4,0.7,0.11,0.20,1.5,1.0,2023-2024,19,eng ENG,Millwall,eng Championship,40,2278,25.3,25,15,1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,1.5,1.0,0.0,0.7,0.11,0.20,0.4,55.6,,MFDF,54f5b2bd
1351,Steeve Beusnard,0.1,0.2,0.8,0.10,0.33,1.2,1.0,2023-2024,31,fr FRA,Pau FC,fr Ligue 2,32,2280,25.3,28,4,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.2,1.0,0.0,0.8,0.10,0.33,0.2,28.6,,MF,58b0d2de
1352,Bruno Gaspar,0.1,0.1,0.7,0.12,0.67,0.9,0.7,2023-2024,30,ao ANG,Vitória Guimarães,pt Primeira Liga,28,2286,25.4,28,0,0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.9,0.7,0.0,0.7,0.12,0.67,0.1,17.6,,MF,55ae91f0
1353,Konstantinos Laifis,0.1,0.2,0.6,0.13,0.50,0.9,1.8,2023-2024,30,cy CYP,Standard Liège,be Belgian Pro League,26,2293,25.5,26,0,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.9,1.8,0.0,0.6,0.13,0.50,0.2,26.7,,DF,ebca82e8
1354,Marco Matias,0.1,0.7,1.6,0.05,0.12,1.1,0.9,2023-2024,34,pt POR,Farense,pt Primeira Liga,33,2297,25.5,29,4,0,0.1,0.2,0.3,0.1,0.0,0.0,0.0,1.1,0.9,0.0,1.6,0.05,0.12,0.7,41.5,,MFFW,f1317091
1355,Morgan Fox,0.1,0.2,0.4,0.20,0.33,1.2,0.9,2023-2024,29,wls WAL,Queens Park Rangers,eng Championship,20,1150,12.8,13,7,10,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.2,0.9,0.0,0.4,0.20,0.33,0.2,60.0,,DF,008f854b
1356,Jean Felipe,0.1,0.2,0.8,0.10,0.33,1.5,0.9,2023-2024,29,br BRA,Estrela,pt Primeira Liga,23,1151,12.8,10,13,3,0.1,0.2,0.2,0.1,0.0,0.0,0.0,1.5,0.9,0.0,0.8,0.10,0.33,0.2,30.0,,MF,22d5feeb
1357,Mathis Lachuer,0.1,0.3,0.6,0.13,0.25,1.2,0.8,2023-2024,22,fr FRA,CD Mirandés,es Segunda División,23,1152,12.8,13,10,9,0.1,0.2,0.2,0.1,0.0,0.0,0.0,1.2,0.8,0.0,0.6,0.13,0.25,0.3,50.0,,MF,8ee3cdec
1358,Ángel Algobia,0.1,0.4,0.6,0.13,0.20,0.5,0.8,2023-2024,24,es ESP,Levante,es Segunda División,21,1153,12.8,13,8,2,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.5,0.8,0.0,0.6,0.13,0.20,0.4,62.5,,MF,acc1aefa
1359,Iker Benito,0.1,0.4,1.3,0.06,0.22,0.7,0.6,2023-2024,20,es ESP,Andorra,es Segunda División,38,2307,25.6,25,13,3,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.7,0.6,0.0,1.3,0.06,0.22,0.4,26.5,,FWMF,50cbc806
1360,Facundo González,0.1,0.1,0.4,0.20,1.00,0.9,0.9,2023-2024,20,uy URU,Sampdoria,it Serie B,28,2309,25.7,26,2,7,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.9,0.9,0.0,0.4,0.20,1.00,0.1,20.0,,DF,5674bd8d
1361,Iñigo Vicente,0.1,0.4,1.2,0.07,0.18,1.2,0.9,2023-2024,25,es ESP,Racing Sant,es Segunda División,40,3473,38.6,39,1,1,0.1,0.3,0.4,0.1,0.0,0.0,0.0,1.2,0.9,0.0,1.2,0.07,0.18,0.4,37.0,,MF,afafac57
1362,Jamie Allen,0.1,0.3,0.9,0.09,0.25,0.6,0.9,2023-2024,28,eng ENG,Coventry City,eng Championship,22,1158,12.9,14,8,5,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.6,0.9,0.0,0.9,0.09,0.25,0.3,36.4,,MF,2c183a79
1363,Stanko Jurić,0.1,0.3,1.0,0.07,0.22,2.3,1.3,2023-2024,26,hr CRO,Valladolid,es Segunda División,38,2318,25.8,23,15,1,0.1,0.2,0.3,0.1,0.0,0.0,0.0,2.3,1.3,0.0,1.0,0.07,0.22,0.3,33.3,,MF,21a87181
1364,Flávio Nazinho,0.1,0.2,0.6,0.13,0.50,1.2,1.1,2023-2024,20,pt POR,Cercle Brugge,be Belgian Pro League,22,1159,12.9,14,8,1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.2,1.1,0.0,0.6,0.13,0.50,0.2,25.0,,DFMF,e7281ea9
1365,Lukas Kunze,0.1,0.3,0.9,0.08,0.25,2.1,1.0,2023-2024,25,de GER,Osnabrück,de 2. Bundesliga,23,1161,12.9,16,7,5,0.1,0.0,0.1,0.1,0.0,0.0,0.0,2.1,1.0,0.0,0.9,0.08,0.25,0.3,33.3,,MF,b8b4e77e
1366,José Joaquín Esquivel,0.1,0.2,0.5,0.17,0.50,0.8,1.6,2023-2024,25,mx MEX,2 Teams,mx Liga MX,22,1163,12.9,13,9,10,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.8,1.6,0.0,0.5,0.17,0.50,0.2,33.3,,MF,72c08f14
1367,Gaius Makouta,0.1,0.3,0.9,0.09,0.29,0.9,1.0,2023-2024,26,cg CGO,Boavista,pt Primeira Liga,30,2328,25.9,27,3,1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.9,1.0,0.0,0.9,0.09,0.29,0.3,30.4,,MF,0909f91d
1368,Ajdin Hrustic,0.1,0.4,1.6,0.05,0.20,0.7,0.3,2023-2024,27,au AUS,Heracles Almelo,nl Eredivisie,14,1165,12.9,14,0,1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.7,0.3,0.0,1.6,0.05,0.20,0.4,23.8,,MF,1f2d714c
1369,Mats Lemmens,0.1,0.2,0.5,0.17,0.50,2.0,1.4,2023-2024,21,be BEL,Calcio Lecco 1912,it Serie B,18,1165,12.9,13,5,17,0.1,0.1,0.2,0.1,0.0,0.0,0.0,2.0,1.4,0.0,0.5,0.17,0.50,0.2,33.3,,DF,68b2281a
1370,Jhon Murillo,0.1,0.5,1.6,0.05,0.15,0.7,0.3,2023-2024,27,ve VEN,2 Teams,mx Liga MX,31,2332,25.9,30,1,0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.7,0.3,0.0,1.6,0.05,0.15,0.5,31.7,,MF,0d93febc
1371,Adama Camara,0.1,0.3,1.7,0.04,0.22,2.3,1.4,2023-2024,26,fr FRA,Paris FC,fr Ligue 2,35,2332,25.9,25,10,2,0.1,0.0,0.1,0.1,0.0,0.0,0.0,2.3,1.4,0.0,1.7,0.04,0.22,0.3,20.0,,MF,1fce7c69
1372,Toby Alderweireld,0.1,0.4,1.4,0.02,0.07,0.7,0.7,2023-2024,34,be BEL,Antwerp,be Belgian Pro League,39,3499,38.9,39,0,0,0.1,0.1,0.2,0.0,0.1,0.1,0.0,0.7,0.7,0.0,1.4,0.02,0.07,0.4,26.4,,DF,f7d50789
1373,Aleksandar Vukotić,0.1,0.2,0.8,0.10,0.33,1.7,1.3,2023-2024,28,rs SRB,Wehen Wiesbaden,de 2. Bundesliga,28,2334,25.9,27,1,4,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.7,1.3,0.0,0.8,0.10,0.33,0.2,30.0,,DF,5613c80d
1374,Marcelo dos Santos Ferreira,0.1,0.1,0.5,0.14,0.67,0.8,1.3,2023-2024,34,br BRA,Moreirense,pt Primeira Liga,26,2340,26.0,26,0,8,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.8,1.3,0.0,0.5,0.14,0.67,0.1,21.4,,DF,15a5e48c
1375,Filippo Sgarbi,0.1,0.1,0.5,0.14,1.00,0.8,1.2,2023-2024,25,it ITA,2 Teams,it Serie B,17,1170,13.0,12,5,11,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.8,1.2,0.0,0.5,0.14,1.00,0.1,14.3,,DF,1c992de5
1376,Álvaro Fidalgo,0.1,0.3,0.8,0.09,0.25,1.1,0.8,2023-2024,26,es ESP,América,mx Liga MX,29,2347,26.1,26,3,1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.1,0.8,0.0,0.8,0.09,0.25,0.3,36.4,,MF,c705cdc4
1377,Luca Zanimacchia,0.1,0.5,2.0,0.04,0.14,1.0,0.7,2023-2024,25,it ITA,Cremonese,it Serie B,35,2348,26.1,30,5,1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.0,0.7,0.0,2.0,0.04,0.14,0.5,27.5,,MF,5e834dce
1378,Kevin Velasco,0.1,0.8,1.8,0.04,0.10,0.8,0.5,2023-2024,26,co COL,Puebla,mx Liga MX,32,2353,26.1,29,3,1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.8,0.5,0.0,1.8,0.04,0.10,0.8,41.7,,MF,77991675
1379,Manu Hernando,0.1,0.2,0.4,0.18,0.43,1.0,1.4,2023-2024,25,es ESP,2 Teams,es Segunda División,40,3538,39.3,39,1,1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.0,1.4,0.0,0.4,0.18,0.43,0.2,41.2,,DF,5920c7c7
1380,Álex López,0.1,0.3,2.4,0.03,0.25,1.4,0.8,2023-2024,35,es ESP,Racing Ferrol,es Segunda División,32,1180,13.1,14,18,7,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.4,0.8,0.0,2.4,0.03,0.25,0.3,12.5,,MF,30b44896
1381,Nathan Ngoy,0.1,0.2,0.5,0.17,0.33,1.4,2.7,2023-2024,20,be BEL,Standard Liège,be Belgian Pro League,15,1180,13.1,13,2,3,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.4,2.7,0.0,0.5,0.17,0.33,0.2,50.0,,DF,eb7abf2e
1382,Rayco Rodríguez Medina,0.1,0.7,1.8,0.04,0.11,0.6,0.5,2023-2024,26,es ESP,Amorebieta,es Segunda División,29,1182,13.1,13,16,13,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.6,0.5,0.0,1.8,0.04,0.11,0.7,39.1,,MF,7039121a
1383,Heriberto Jurado,0.1,0.4,1.4,0.06,0.20,1.1,0.5,2023-2024,18,mx MEX,Necaxa,mx Liga MX,26,1183,13.1,13,13,1,0.1,0.4,0.5,0.1,0.0,0.0,0.0,1.1,0.5,0.0,1.4,0.06,0.20,0.4,27.8,,MF,7d014cb0
1384,Alemão,0.1,0.1,0.4,0.20,0.67,1.3,1.1,2023-2024,20,br BRA,Portimonense,pt Primeira Liga,27,2367,26.3,27,0,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.3,1.1,0.0,0.4,0.20,0.67,0.1,30.0,,DF,a23b8218
1385,Hugo Vandermersch,0.1,0.1,0.8,0.10,0.67,1.6,1.0,2023-2024,24,fr FRA,2 Teams,2 Comps,29,2369,26.3,27,2,1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.6,1.0,0.0,0.8,0.10,0.67,0.1,14.3,,DFMF,9145d557
1386,Bjorn Meijer,0.1,0.4,1.0,0.08,0.18,1.0,0.8,2023-2024,20,nl NED,Club Brugge,2 Comps,35,2372,26.4,27,8,2,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.08,0.18,0.4,42.3,,DF,95f5aae8
1387,Gyan de Regt,0.1,0.6,1.7,0.04,0.13,1.1,0.3,2023-2024,20,nl NED,Vitesse,nl Eredivisie,26,1186,13.2,13,13,7,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.1,0.3,0.0,1.7,0.04,0.13,0.6,34.8,,MFFW,bae360fd
1388,Waniss Taibi,0.1,0.4,0.8,0.09,0.20,1.6,1.1,2023-2024,21,fr FRA,Rodez AF,fr Ligue 2,38,2374,26.4,25,13,0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.6,1.1,0.0,0.8,0.09,0.20,0.4,45.5,,MF,95192fe4
1389,Bae Junho,0.1,0.4,1.1,0.07,0.18,1.1,0.5,2023-2024,19,kr KOR,Stoke City,eng Championship,38,2392,26.6,25,13,3,0.1,0.2,0.3,0.1,0.0,0.0,0.0,1.1,0.5,0.0,1.1,0.07,0.18,0.4,39.3,,MFFW,0895ffb1
1390,Pablo González Díaz,0.1,0.2,0.6,0.12,0.50,1.8,2.1,2023-2024,31,mx MEX,Puebla,mx Liga MX,31,2392,26.6,28,3,3,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.8,2.1,0.0,0.6,0.12,0.50,0.2,23.5,,MF,1ab588a6
1391,Vincent Pajot,0.1,0.2,0.5,0.14,0.33,1.7,1.4,2023-2024,32,fr FRA,Annecy FC,fr Ligue 2,31,2393,26.6,30,1,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.7,1.4,0.0,0.5,0.14,0.33,0.2,42.9,,MF,f86ca403
1392,Darius Johnson,0.1,0.6,1.3,0.06,0.13,0.6,0.9,2023-2024,23,gd GRN,Volendam,nl Eredivisie,25,1197,13.3,14,11,1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.6,0.9,0.0,1.3,0.06,0.13,0.6,47.1,,MFFW,9f7f84be
1393,Liam Palmer,0.1,0.1,0.5,0.14,0.67,1.1,1.1,2023-2024,31,sct SCO,Sheffield Weds,eng Championship,34,2395,26.6,25,9,10,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.1,1.1,0.0,0.5,0.14,0.67,0.1,21.4,,DFMF,93affd76
1394,Sergio González,0.1,0.2,1.0,0.08,0.40,1.6,1.4,2023-2024,26,es ESP,Tenerife,es Segunda División,39,2402,26.7,28,11,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.6,1.4,0.0,1.0,0.08,0.40,0.2,19.2,,MFDF,5dd16ace
1395,Fábio Cardoso,0.1,0.2,0.7,0.10,0.33,0.2,0.9,2023-2024,29,pt POR,Porto,pt Primeira Liga,18,1205,13.4,14,4,11,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.9,0.0,0.7,0.10,0.33,0.2,30.0,,DF,4a5839fa
1396,João Othavio Basso,0.1,0.1,0.7,0.11,1.00,1.1,1.3,2023-2024,26,br BRA,Estoril,pt Primeira Liga,14,1208,13.4,13,1,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.1,1.3,0.0,0.7,0.11,1.00,0.1,11.1,,DF,86c79c42
1397,Deroy Duarte,0.1,0.2,0.7,0.10,0.33,1.5,1.1,2023-2024,24,cv CPV,Fortuna Sittard,nl Eredivisie,28,2420,26.9,27,1,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.5,1.1,0.0,0.7,0.10,0.33,0.2,30.0,,MF,6af8fc5b
1398,Álex Calvo,0.1,0.8,2.5,0.03,0.09,1.1,0.4,2023-2024,19,es ESP,Andorra,es Segunda División,30,1210,13.4,11,19,9,0.1,0.1,0.2,0.1,0.0,0.0,0.0,1.1,0.4,0.0,2.5,0.03,0.09,0.8,32.4,,FW,b716f6a1
1399,Ilyas Ansah,0.1,0.6,2.2,0.03,0.13,0.7,0.1,2023-2024,18,de GER,Paderborn 07,de 2. Bundesliga,24,1212,13.5,14,10,2,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.7,0.1,0.0,2.2,0.03,0.13,0.6,27.6,,FWMF,6c1248ae
1400,Liam Henderson,0.1,0.5,1.2,0.06,0.14,0.6,0.5,2023-2024,27,sct SCO,Palermo,it Serie B,30,1212,13.5,15,15,7,0.1,0.3,0.4,0.1,0.0,0.0,0.0,0.6,0.5,0.0,1.2,0.06,0.14,0.5,43.8,,MF,d7918b13
1401,Salvatore Molina,0.1,0.2,0.7,0.11,0.33,1.2,0.5,2023-2024,31,it ITA,FC Südtirol,it Serie B,15,1214,13.5,13,2,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.2,0.5,0.0,0.7,0.11,0.33,0.2,33.3,,MF,54ab971f
1402,Marcel Beifus,0.1,0.3,0.7,0.10,0.25,1.4,0.5,2023-2024,20,de GER,Karlsruher,de 2. Bundesliga,21,1214,13.5,13,8,13,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.4,0.5,0.0,0.7,0.10,0.25,0.3,40.0,,DF,9954717e
1403,David Sousa,0.1,0.2,0.9,0.08,0.33,1.0,2.5,2023-2024,22,br BRA,RWDM,be Belgian Pro League,15,1216,13.5,14,1,1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.0,2.5,0.0,0.9,0.08,0.33,0.2,25.0,,DF,d588a2bd
1404,Oliver Cooper,0.1,0.3,1.0,0.08,0.25,2.1,0.9,2023-2024,23,wls WAL,Swansea City,eng Championship,34,1225,13.6,12,22,9,0.1,0.1,0.2,0.1,0.0,0.0,0.0,2.1,0.9,0.0,1.0,0.08,0.25,0.3,30.8,,MF,d3813344
1405,Marko Vejinović,0.1,0.1,0.4,0.17,0.50,2.0,1.1,2023-2024,33,nl NED,Heracles Almelo,nl Eredivisie,25,1229,13.7,13,12,8,0.1,0.1,0.1,0.1,0.0,0.0,0.0,2.0,1.1,0.0,0.4,0.17,0.50,0.1,33.3,,MF,68365860
1406,Willer Ditta,0.1,0.1,0.5,0.13,0.50,1.1,1.1,2023-2024,26,co COL,Cruz Azul,mx Liga MX,28,2459,27.3,28,0,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.1,1.1,0.0,0.5,0.13,0.50,0.1,26.7,,DF,95c2f969
1407,Gonçalo Rodrigues,0.1,0.4,1.3,0.06,0.20,1.0,0.3,2023-2024,26,pt POR,Rio Ave,pt Primeira Liga,15,1231,13.7,15,0,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.0,0.3,0.0,1.3,0.06,0.20,0.4,27.8,,MF,071b6ba9
