index,feature,mean_abs_shap_mean,mean_abs_shap_std
320,positions_CAM_RM_RW_ST,0.0,0.0
321,positions_CAM_RM_ST,0.0,0.0
322,positions_CAM_RM_ST_CM,0.0,0.0
323,positions_CAM_RW_CM,0.0,0.0
324,positions_CAM_RW_RB_CM,0.0,0.0
325,positions_CAM_RW_RM_CM,0.0,0.0
326,positions_CAM_RW_ST_CM,0.0,0.0
327,positions_CAM_ST,0.0,0.0
329,positions_CAM_ST_LM,0.0,0.0
330,positions_CAM_ST_LM_CM,0.0,0.0
331,positions_CAM_ST_LW_CM,0.0,0.0
332,positions_CAM_ST_RM,0.0,0.0
333,positions_CAM_ST_RM_CM,0.0,0.0
335,positions_CB_CDM,0.0,0.0
337,positions_CB_CDM_LB,0.0,0.0
338,positions_CB_CDM_RB,0.0,0.0
339,positions_CB_CDM_RB_CM,0.0,0.0
340,positions_CB_CM,0.0,0.0
341,positions_CB_CM_CAM_CDM,0.0,0.0
342,positions_CB_CM_CDM,0.0,0.0
343,positions_CB_CM_RB,0.0,0.0
346,positions_CB_LB_LM,0.0,0.0
347,positions_CB_LB_RB,0.0,0.0
348,positions_CB_LB_RB_CM,0.0,0.0
349,positions_CB_LM_LB_LW,0.0,0.0
352,positions_CB_RB_CDM_CM,0.0,0.0
353,positions_CB_RB_CDM_RM,0.0,0.0
354,positions_CB_RB_CM,0.0,0.0
355,positions_CB_RB_CM_CDM,0.0,0.0
356,positions_CB_RB_LB,0.0,0.0
357,positions_CB_RB_LB_CDM,0.0,0.0
358,positions_CB_RB_LB_RM,0.0,0.0
360,positions_CB_RB_RM_CDM,0.0,0.0
361,positions_CB_RM_RB,0.0,0.0
362,positions_CDM_CAM_CM,0.0,0.0
363,positions_CDM_CAM_RB_CM,0.0,0.0
364,positions_CDM_CB,0.0,0.0
365,positions_CDM_CB_CM,0.0,0.0
366,positions_CDM_CB_RB_CM,0.0,0.0
689,positions_ST_RW_LW,0.0,0.0
2,Comp_3_Comps,0.0,0.0
369,positions_CDM_CM_CAM_CB,0.0,0.0
8,Comp_cz_Czech_First_League,0.0,0.0
371,positions_CDM_CM_LB,0.0,0.0
372,positions_CDM_CM_LB_CB,0.0,0.0
373,positions_CDM_CM_LM,0.0,0.0
374,positions_CDM_CM_RB,0.0,0.0
375,positions_CDM_CM_RM,0.0,0.0
376,positions_CDM_CM_RM_CB,0.0,0.0
377,positions_CDM_LB_CB_CM,0.0,0.0
378,positions_CDM_LB_CM,0.0,0.0
379,positions_CDM_LB_LM_CM,0.0,0.0
380,positions_CDM_LB_RB_CM,0.0,0.0
381,positions_CDM_LM_CM,0.0,0.0
382,positions_CDM_LM_RM_CM,0.0,0.0
383,positions_CDM_RB_CB_CM,0.0,0.0
384,positions_CDM_RB_CM,0.0,0.0
385,positions_CDM_RB_LB_CM,0.0,0.0
386,positions_CDM_RM_CM,0.0,0.0
387,positions_CDM_RW_CM,0.0,0.0
21,Comp_hu_NB_I,0.0,0.0
22,Comp_in_Indian_Super_League,0.0,0.0
390,positions_CM_CAM_LB_CDM,0.0,0.0
391,positions_CM_CAM_LM,0.0,0.0
392,positions_CM_CAM_LM_CDM,0.0,0.0
393,positions_CM_CAM_LW,0.0,0.0
394,positions_CM_CAM_LW_CDM,0.0,0.0
395,positions_CM_CAM_RM,0.0,0.0
396,positions_CM_CAM_RM_CDM,0.0,0.0
397,positions_CM_CAM_ST,0.0,0.0
398,positions_CM_CB_CDM,0.0,0.0
25,Comp_mx_Liga_MX,0.0,0.0
27,Comp_nl_Eerste_Divisie,0.0,0.0
401,positions_CM_CDM_CB,0.0,0.0
402,positions_CM_CDM_LB,0.0,0.0
403,positions_CM_CDM_LB_CAM,0.0,0.0
404,positions_CM_CDM_LM,0.0,0.0
405,positions_CM_CDM_LM_CAM,0.0,0.0
406,positions_CM_CDM_LW,0.0,0.0
407,positions_CM_CDM_RB,0.0,0.0
408,positions_CM_CDM_RB_CAM,0.0,0.0
409,positions_CM_CDM_RM,0.0,0.0
410,positions_CM_CDM_RM_CAM,0.0,0.0
411,positions_CM_CDM_ST,0.0,0.0
412,positions_CM_LB_CDM,0.0,0.0
413,positions_CM_LB_LM_CDM,0.0,0.0
414,positions_CM_LM_CAM,0.0,0.0
415,positions_CM_LM_CAM_CDM,0.0,0.0
416,positions_CM_LM_CDM,0.0,0.0
417,positions_CM_LM_LB_CAM,0.0,0.0
418,positions_CM_LM_RB_CDM,0.0,0.0
419,positions_CM_LW_LM_CAM,0.0,0.0
420,positions_CM_LW_ST_CDM,0.0,0.0
421,positions_CM_RB_CDM,0.0,0.0
422,positions_CM_RB_RM_CAM,0.0,0.0
423,positions_CM_RM_CAM,0.0,0.0
424,positions_CM_RM_CAM_CDM,0.0,0.0
425,positions_CM_RM_CDM,0.0,0.0
426,positions_CM_RM_CDM_CAM,0.0,0.0
427,positions_CM_RM_LM_CDM,0.0,0.0
428,positions_CM_RM_RB_CAM,0.0,0.0
429,positions_CM_RM_RB_CDM,0.0,0.0
430,positions_CM_RM_RW_CAM,0.0,0.0
431,positions_CM_RW_CAM,0.0,0.0
432,positions_CM_RW_CDM,0.0,0.0
433,positions_CM_RW_LW_CAM,0.0,0.0
434,positions_CM_RW_RM_CDM,0.0,0.0
435,positions_CM_ST_CAM,0.0,0.0
436,positions_CM_ST_CAM_CDM,0.0,0.0
437,positions_CM_ST_CDM,0.0,0.0
438,positions_CM_ST_CDM_CAM,0.0,0.0
32,Comp_rs_Serbian_SuperLiga,0.0,0.0
440,positions_LB,0.0,0.0
33,Comp_ru_Russian_Premier_League,0.0,0.0
442,positions_LB_CB_CDM,0.0,0.0
443,positions_LB_CB_CM,0.0,0.0
444,positions_LB_CB_LM,0.0,0.0
445,positions_LB_CB_LM_CDM,0.0,0.0
446,positions_LB_CB_RB,0.0,0.0
447,positions_LB_CDM,0.0,0.0
448,positions_LB_CM,0.0,0.0
449,positions_LB_CM_CAM_CDM,0.0,0.0
450,positions_LB_CM_CB_LM,0.0,0.0
451,positions_LB_CM_CDM,0.0,0.0
452,positions_LB_CM_CDM_LM,0.0,0.0
453,positions_LB_CM_LM,0.0,0.0
454,positions_LB_CM_RB_LM,0.0,0.0
41,Pos_DFFW,0.0,0.0
456,positions_LB_LM_CAM_CDM,0.0,0.0
457,positions_LB_LM_CB,0.0,0.0
458,positions_LB_LM_CB_CDM,0.0,0.0
459,positions_LB_LM_CB_LW,0.0,0.0
460,positions_LB_LM_CDM,0.0,0.0
461,positions_LB_LM_CM,0.0,0.0
462,positions_LB_LM_CM_CDM,0.0,0.0
463,positions_LB_LM_LW,0.0,0.0
464,positions_LB_LM_RB,0.0,0.0
465,positions_LB_LM_RM,0.0,0.0
466,positions_LB_LW_LM,0.0,0.0
467,positions_LB_RB,0.0,0.0
468,positions_LB_RB_CB_LM,0.0,0.0
469,positions_LB_RB_CDM,0.0,0.0
470,positions_LB_RB_CM,0.0,0.0
471,positions_LB_RB_LM,0.0,0.0
472,positions_LB_RB_RM_LM,0.0,0.0
473,positions_LB_RM,0.0,0.0
474,positions_LB_RM_LM,0.0,0.0
475,positions_LB_RM_RB_LM,0.0,0.0
476,positions_LM_CAM_CDM_LW,0.0,0.0
477,positions_LM_CAM_CM_LW,0.0,0.0
478,positions_LM_CAM_LB,0.0,0.0
44,Pos_FWDF,0.0,0.0
480,positions_LM_CAM_RM_LW,0.0,0.0
481,positions_LM_CAM_ST_LW,0.0,0.0
482,positions_LM_CM_CAM_LW,0.0,0.0
483,positions_LM_CM_CDM_LB,0.0,0.0
484,positions_LM_CM_LB,0.0,0.0
485,positions_LM_CM_LW,0.0,0.0
486,positions_LM_CM_RB_LW,0.0,0.0
487,positions_LM_LB,0.0,0.0
