full_name,position_group,actual_value,predicted_value,boosted_meta_pred,neural_meta_pred,abs_pct_error
Modibo Sagnan,DEF,2849999.999999999,2686245.6752285217,2693883.0772073604,1817147.268759527,5.745765781455348
Felipe Loyola,DEF,6549999.999999996,3827045.552873536,3936042.9865460065,80120.06078650807,41.57182362025132
Juho Talvitie,MID,1450000.0000000002,1580361.8007327018,1606982.1686095176,158483.27804045696,8.990469016048381
Eren Dinkçi,MID,7249999.999999998,8346631.504428815,8365561.624863384,6110229.466309199,15.125951785225064
Josh Cullen,MID,8000000.000000002,9781785.52097314,9705037.14324565,28933220.36820322,22.27231901216423
René Mitongo,FWD,700000.0000000006,796024.0485513627,794750.1005855866,992413.7566790421,13.71772122162315
Pervis Estupiñán,DEF,19499999.99999998,19785488.542608127,19711667.244378332,33101809.81960271,1.464043808246902
Danel Dongmo,MID,412500.00000000006,564111.0479497224,571029.6517405603,105317.64299159472,36.75419344235692
Uğurcan Çakır,GK,16250000.0,15261734.954649046,15157934.672853783,39053221.129745476,6.081631048313563
Leon Dajaku,MID,887500.0000000002,619415.2745412689,625687.9756523501,154713.07639181885,30.20672962915281
Paul Wanner,MID,11749999.999999994,8530597.80530758,8753033.493001131,246539.8107812377,27.39916761440354
Patrick Mainka,DEF,4500000.000000002,5299664.367384467,5274747.281504611,10139813.446527453,17.770319275210337
Brad Lyons,DEF,537500.0000000003,572431.2281587243,579494.7501471564,105787.88585042732,6.498833145809095
Benjamin Stambouli,MID,600000.0000000003,768008.5402057553,767027.8044146218,915731.0788963584,28.001423367625804
Rares Burnete,FWD,800000.0000000005,729656.3652854606,730265.753212946,650433.5297921789,8.792954339317477
Daniel Klein,GK,287499.9999999999,319600.97639583313,318212.3168693424,582059.7403622288,11.165557007246353
Mohamed Jaouab,DEF,1050000.0000000007,1083374.9924710381,1091873.410325633,369469.9294408416,3.1785707115273723
Adam Smith,DEF,800000.0000000005,1262741.9695488878,1267223.849278514,775300.8384911725,57.842746193610886
Andreas Hansen,GK,1050000.0000000007,920958.4737643389,925761.4846104096,450010.6147743801,12.289669165301117
Maxi Oyedele,MID,3499999.9999999995,2617367.1158138374,2626542.093070381,1616724.4298074325,25.21808240531892
Olivier Boscagli,DEF,16500000.000000013,20071513.850006774,19841479.491419617,98128240.71866588,21.645538484889443
Malo Gusto,DEF,30000000.00000005,30777172.876780942,30451642.66922109,133049671.03683896,2.5905762559363077
Maï Traoré,FWD,362499.9999999997,330123.18247489294,329469.2600480357,433741.94785847573,8.93153586899498
Jakob Kiilerich,DEF,1200000.0000000005,1493307.2780582868,1496268.7022403264,1136820.3258114231,24.442273171523848
Anthony Nwakaeme,MID,700000.0000000006,980364.9967930557,991409.870503468,209669.3590781372,40.05214239900784
Gustav Grubbe,MID,562500.0000000003,589556.3030722848,585140.0178399149,1659977.8180400205,4.810009435072787
Saulo Decarli,DEF,289999.9999999999,294612.0799428678,292509.9640712627,789595.9790398652,1.5903723940923857
Bryan Limbombe,MID,875000.0,867567.6328010993,871908.9231843607,436368.0295606602,0.8494133941600763
Djibril Diani,MID,899999.9999999995,1174779.1571182632,1172668.223164581,1504842.9894993347,30.531017457584863
Ryan Edmondson,FWD,287499.9999999999,429049.9266551821,427534.8903770396,698255.44066033,49.234757097454704
Taras Mykhavko,DEF,4799999.999999999,4183330.087785388,4165913.125883816,7429844.326559171,12.847289837804402
Gabriel Vidović,MID,2599999.9999999986,2905640.7742024832,2882140.7474669768,8887646.761229364,11.755414392403262
Eren Elmalı,DEF,6999999.999999995,7232362.883028852,7278205.921455184,3030266.4779723105,3.319469757555095
Tristan Muyumba,MID,1099999.9999999998,1060892.328862425,1064849.628159478,635409.2863221582,3.5552428306886217
Pelle Clement,MID,950000.0000000008,970943.1353587743,932491.5956559746,253069713.56077847,2.2045405640814213
Junior Diaz,DEF,3449999.999999999,3031582.0996239483,3003468.789686404,10932843.423979426,12.128055083363792
Domagoj Vida,DEF,575000.0000000001,483393.45245945296,480181.65719122736,1210314.10525243,15.931573485312544
Abdurrahim Dursun,DEF,387499.99999999977,416824.4382136612,417879.9979706911,294258.4576739474,7.567596958364245
Jordan Zemura,DEF,3449999.999999999,2212092.022459393,2213070.9145574113,2081373.885748865,35.88139065335091
Samuel Gigot,DEF,4250000.000000002,5985182.812386538,6021345.539548697,2611562.9151412696,40.827830879683184
Denso Kasius,DEF,4999999.999999999,4007467.0193956248,4018825.312860342,2714207.9613369037,19.85065961208749
Robin Hack,MID,11749999.999999994,10291893.6787309,10329823.55621931,6202164.5705658905,12.409415500162515
Jaden Slory,MID,1550000.0000000012,1624017.6592124945,1648828.9300010034,201380.31583040816,4.775332852418922
Mario Lemina,DEF,9750000.000000004,10524110.678682433,10648711.140002932,2081795.290560115,7.939596704435173
Batuhan Yavuz,DEF,237499.99999999983,301622.04438265995,301617.00037424185,302317.28635459224,26.998755529541125
Youri Regeer,DEF,6000000.0,6970706.304337273,6922472.168339675,18132023.234914728,16.178438405621222
Alessandro Vinciguerra,MID,487499.9999999996,603374.0292333076,604220.2765777963,497491.87880727666,23.76903163760166
Nesto Groen,FWD,324999.9999999999,280017.404698052,281227.39865418075,154658.27020710497,13.840798554445513
Ilias Akhomach,MID,10750000.000000006,8431874.413062062,8452961.938728036,5978276.402402764,21.563958948259927
Luka Zahović,MID,1099999.9999999998,957879.3475255327,962344.4849969308,504940.7419569373,12.920059315860644
Ousmane Diao,DEF,4449999.999999997,3244236.727345583,3258481.5385973947,1774816.841470588,27.09580387987449
Andri Fannar Baldursson,MID,887500.0000000002,562051.9682317366,562582.4932321591,493588.7695610625,36.67020076262125
Edoardo Soleri,FWD,749999.9999999998,1084625.2595285398,1086863.0203145444,816670.1170526114,44.61670127047203
Sanders Ngabo,MID,899999.9999999995,1032168.5778850088,1032348.9450020189,1007634.8985377862,14.68539754277881
Nicolas Jackson,FWD,34499999.99999998,35993288.15666949,35689101.10757948,115792742.9884481,4.328371468607285
Youssef Maziz,MID,1899999.9999999993,2408464.2163145896,2399341.0093454104,4061250.419823642,26.76127454287318
Edo Kayembe,MID,3049999.999999998,2862331.4540480366,2819047.4296174417,23323437.725295153,6.153067080392185
Alexander Schwolow,GK,600000.0000000003,621466.655265156,620729.898249418,731717.963819949,3.577775877525931
Emmanuel Kakou,DEF,1099999.9999999998,964574.0803206966,939721.7543083905,35080479.28725665,12.311447243573019
Di'Shon Bernard,DEF,2300000.0,1775075.0481163813,1765054.478811483,3869957.276598745,22.822823994939945
Rodrigo Battaglia,DEF,2599999.9999999986,2637504.31154012,2643020.884148856,1978172.646920802,1.4424735207738937
Andries Noppert,GK,525000.0000000003,423210.3170007118,421676.25603394985,697724.494644791,19.38851104748352
Alassana Jatta,FWD,587500.0000000002,656236.6737605524,664136.1391299166,126360.80380948365,11.699859363498241
Dean James,DEF,2050000.000000001,1761203.0436195435,1759309.6823238628,2042313.3416585138,14.087656408802793
Danny Ings,FWD,4650000.000000001,2752153.866979529,2768770.9416109594,1201559.4906391564,40.81389533377358
Luis Hasa,MID,1550000.0000000012,1645135.9297843338,1653055.609782933,849288.5993880337,6.137801921569843
Geoffrey Kondo,DEF,800000.0000000005,954383.3600609545,953063.7066284189,1154664.3477682522,19.297920007619236
Mees Hoedemakers,MID,1099999.9999999998,1301788.2391780128,1320326.2535727122,185817.11373655527,18.34438537981937
Carl Starfelt,DEF,8249999.9999999935,7609968.787618759,7716921.213156313,1114052.05796392,7.757954089469514
Rémy Cabella,MID,1899999.9999999993,1915382.0579631617,1934726.1226718542,480206.7796397259,0.8095819980611808
Zaid Romero,DEF,2900000.0000000014,2655556.4853225993,2655071.310205995,2723206.6212184075,8.429086713013861
Danylo Sikan,MID,5950000.000000001,7592910.25570989,7273550.111228572,2816333127.426342,27.61193707075444
Théo De Percin,GK,899999.9999999995,1139669.3956807216,1142951.6309162448,767055.7737269759,26.629932853413578
Urko González de Zárate,MID,7750000.000000002,10418293.830140833,10307075.030021386,45658797.00822281,34.42959780826878
Simone Scuffet,GK,1650000.0000000007,1866551.7006145387,1871417.6240576801,1304282.1749359893,13.12434549179018
Lorenzo Amatucci,MID,2449999.9999999995,3451974.7061255383,3451556.0072090863,3510106.8165698177,40.896926780634246
Seny Koumbassa,DEF,412500.00000000006,461836.54959583835,460191.8818849623,754736.2510983918,11.960375659597162
Marco Reus,MID,4799999.999999999,4354965.480726067,4328851.422144335,9967771.308308482,9.271552484873586
Marko Dmitrović,GK,3950000.0000000005,5015350.55332739,5035189.698616065,2912398.3607582618,26.97090008423771
Dan Casey,DEF,600000.0000000003,657421.7940204418,660753.7490774468,327772.1873546045,9.570299003406907
Zvonimir Šarlija,DEF,1350000.0,1545513.9408946997,1516769.660691563,20491834.59696531,14.482514140348124
Luca Ranieri,DEF,7249999.999999998,7867729.58862299,7868076.906976638,7820058.440998522,8.520408118937823
Mattia Zanotti,DEF,3750000.0000000023,4707537.586979591,4757525.890391123,1099578.4307908139,25.534335652789025
Pieter Gerkens,MID,999999.9999999997,1435544.8488554652,1461724.1518996002,119246.78974219333,43.55448488554657
Samson Baidoo,DEF,9999999.999999996,9766053.202863472,9839299.271371879,3491006.058053606,2.3394679713652478
Andre Brooks,MID,2800000.000000002,3622066.0281219482,3593996.3019670052,10571228.469399313,29.35950100435521
Thierry Small,DEF,1749999.9999999998,2541377.9152756007,2591449.776788958,173168.24749635838,45.22159515860578
Filippo Oliana,DEF,737500.0000000005,819874.8712296981,816575.008415712,1428515.338281342,11.169474065043735
Sepp van den Berg,DEF,21500000.00000001,20575127.1686896,20580861.722399972,19800681.3246782,4.301734099118184
Samuel Bastien,MID,625000.0000000002,973948.2448175248,970063.0889804288,1688599.060394193,55.83171917080391
John McGinn,DEF,20000000.000000015,19323152.679859027,19516603.224777877,4902977.231572097,3.384236600704936
Jadon Sancho,MID,20999999.99999998,25102338.665148716,24856030.330372546,97565773.28002365,19.5349460245178
Luke Garbutt,DEF,299999.99999999977,314688.0597475117,316653.24530570075,133551.69354677573,4.8960199158373126
Hiroki Ito,DEF,21250000.000000034,22115344.01095127,21992416.47236457,47639948.749834105,4.07220711035875
Maximilian Beier,MID,26250000.00000004,24939760.392584298,25143373.136911225,8141865.559805769,4.991388980631395
Hakim Sahabo,MID,1299999.9999999993,1417567.2620738794,1427753.840358961,528955.7335499289,9.043635544144625
Ahmed Sidibé,DEF,700000.0000000006,791499.2504311495,794885.8108384948,439711.18585425126,13.07132149016412
Alex Mitchell,DEF,712500.0000000002,780753.2999540563,781044.0409485099,741741.2487320787,9.57941051986751
Kyle Knoyle,DEF,425000.0000000002,462776.05883896956,461131.36565756635,755522.2829165427,8.888484432698677
Amin Sarr,FWD,3449999.999999999,3086557.3256802065,3110723.427274773,1054776.012931576,10.534570270138916
Marco Palestra,DEF,5900000.000000006,4990836.435911827,5002556.545241191,3613496.036792259,15.409551933697932
Harrison Sohna,MID,175000.00000000012,191247.99608217654,191470.551026343,162951.30292008255,9.284569189815093
Kees Smit,MID,16000000.000000026,7703903.881446614,7725349.728773862,5254073.803862318,51.85060074095874
Wladimiro Falcone,GK,12750000.000000002,14907890.575447667,14847379.395149222,26097851.225330226,16.924631964295415
Jordi Vanlerberghe,DEF,1650000.0000000007,1440902.1862752067,1452024.6215996544,499884.6423485772,12.672594771199627
David Cornell,GK,175000.00000000012,232217.41649369666,229509.03796679905,1167748.1454449687,32.69566656782657
Matías Vargas,MID,7750000.000000002,9152424.68896107,9317655.491060546,779346.8090779904,18.095802438207325
Alfred Gomis,GK,825000.0000000006,569370.5149138457,567494.8542206424,896788.5832509852,30.985392131655114
Robin Pröpper,DEF,2050000.000000001,1916551.9290852214,1922279.4693165496,1270872.321461118,6.509661995842903
Maximilian Breunig,FWD,1200000.0000000005,1363836.6594166032,1371093.360690711,656849.7808992219,13.653054951383552
Kélian Nsona,MID,1075000.0,1076619.3850893201,1071481.4096526902,2080129.7474567008,0.15064047342512843
Jacob Bruun Larsen,MID,6300000.000000002,8248381.747597526,8313602.972701713,2788983.8736767303,30.926694406309895
Niccolò Fortini,DEF,5450000.0,2792011.243135889,2760486.7711825036,13330992.898954483,48.770435905763506
Calvin Bassey,DEF,22249999.999999985,21380876.1100179,21201214.64143946,68323824.15240817,3.9061747864363427
Oscar Højlund,MID,6999999.999999995,7309542.511910748,7329355.971054369,5035427.665199999,4.422035884439323
Gerrit Nauber,DEF,549999.9999999998,677554.8019388797,680711.5957718124,357285.9253090787,23.191782170705444
Tomás Muro,MID,837499.9999999995,819591.0651731492,832051.0870939739,102668.70295507563,2.1383802778328738
Roy Kortsmit,GK,349999.9999999997,296456.87614500383,297262.13997772353,204065.6131405761,15.298035387141692
Abdoulaye Ndiaye,DEF,6499999.999999999,6257509.659134212,6253866.570880791,6779880.867881976,3.7306206287044175
Michael Opoku,MID,312500.00000000023,427086.05761214066,426979.45913791476,442019.0151953202,36.667538435884914
Adrien Hunou,MID,999999.9999999997,516156.49357142684,513644.55448477546,1010357.8197809542,48.3843506428573
Fynn Schenten,FWD,687500.0000000002,382852.95804339356,383532.020827149,299967.31883919303,44.312297011870044
Miguel de la Fuente,FWD,2050000.000000001,1563069.131053133,1568884.2754615673,937444.6972525453,23.752725314481353
Çağtay Kurukalıp,DEF,625000.0000000002,483258.4338766807,488918.46938411804,97264.05492781822,22.678650579731123
Muhammed Kadıoğlu,DEF,275000.0000000002,339744.87253875,340201.6877455584,282365.7362021723,23.54359001409083
Odysseus Velanas,MID,700000.0000000006,937532.0581358274,937789.8959117717,902702.4547078896,33.93315116226095
Malik Sellouki,MID,825000.0000000006,1103024.4471901925,1111757.8171112887,372425.14197029,33.69993299275051
Cheikh Niasse,MID,2649999.999999999,2853173.3479441386,2847882.7524653873,3683849.5260513346,7.66691879034489
Mads Søndergaard,MID,1400000.0000000007,1264711.2529665173,1272574.5367094292,538753.4489762199,9.66348193096309
Johan Vásquez,DEF,8249999.9999999935,8792967.304769082,8770664.776713116,12473377.347511731,6.581421875988958
Marco Curto,DEF,1499999.9999999986,1173406.5592078692,1177860.989960013,696465.7976121252,21.772896052808647
Louis Patris,DEF,2199999.9999999995,2367317.1484505436,2355606.6580340527,4685587.143836686,7.605324929570188
Fabian Nürnberger,DEF,2250000.000000001,2244694.206069923,2207343.5043036058,22616952.405345704,0.23581306355901882
Salih Uçan,MID,1499999.9999999986,1349171.2507771398,1344110.6138345,2263407.2775080046,10.055249948190596
Kristoffer Peterson,MID,899999.9999999995,1362280.036141741,1380165.0926953051,226142.69624581365,51.364448460193536
William Saliba,DEF,97750000.00000007,118746242.82841079,117488067.81801727,514662397.7680275,21.479532305279488
Hennes Behrens,DEF,587500.0000000002,600131.5754874861,597368.5118141402,1132840.4104774294,2.150055402125251
Necip Uysal,DEF,349999.9999999997,472549.25004220795,476999.6668856317,130007.80527513825,35.01407144063096
Gjivai Zechiël,MID,5450000.0,3138032.3873242647,3161328.5170154087,1133483.5607587101,42.421424085793305
Dylan Levitt,MID,1150000.0000000005,1204827.566578403,1211986.2479422998,532983.5890256751,4.767614485078489
Robin Mirisola,FWD,2150000.0,2346796.6801473503,2392007.6374520636,169646.06596439768,9.153333960341875
Erhan Mašović,DEF,3400000.000000002,2272310.7832001834,2273540.4910096745,2109205.897284321,33.167329905877
Franck Surdez,MID,1749999.9999999998,2372712.5570421456,2404014.254168845,390488.5418889925,35.583574688122624
Leo Sauer,MID,6999999.999999995,8732791.066110356,8768424.009923195,4985144.586462926,24.754158087290882
Clément Vidal,DEF,1450000.0000000002,1115796.575365124,1120889.522545716,596063.3488237517,23.048512043784562
Brandon Borrello,MID,1150000.0000000005,1188433.7965649199,1187063.4132463983,1393030.3600541821,3.34206926651473
Matthew Garbett,MID,800000.0000000005,753670.887048343,750463.8789093435,1355654.8448047778,5.791139118957185
Agustín Martegani,MID,2050000.000000001,2131317.56842909,2149159.2414942253,676399.8792434895,3.9667106550775175
Jonathan Meier,DEF,537500.0000000003,463225.81613376935,463965.20447011973,371904.0994178758,13.818452812322038
Ryan McGowan,DEF,139999.9999999999,187520.77800318305,183652.03748346964,3307573.866650427,33.94341285941655
Timo Baumgartl,DEF,1499999.9999999986,1388048.2441954978,1385506.0018718287,1786548.5098587025,7.463450386966726
Stelios Andreou,DEF,2900000.0000000014,3288792.0090221455,3273026.357551124,6373119.885649691,13.406621000763586
Nikolas Agrafiotis,FWD,737500.0000000005,776052.5671027374,779707.6225664438,406391.8072675813,5.227466725794832
Maxim Dal,DEF,324999.9999999999,290971.7995747707,291037.366041101,282084.4771787939,10.470215515455145
Loick Ayina,DEF,337500.00000000006,435875.04274728306,439291.77374302,148762.8116241644,29.148160814009778
Jordan Obita,DEF,412500.00000000006,432346.71953215473,433222.76685426786,327190.8382817672,4.811325947189012
Regan Hendry,MID,375000.00000000006,383901.3451547674,386993.08199931344,127238.00502144745,2.3736920412712883
Bruno Martins Indi,DEF,487499.9999999996,665448.9762860269,671628.4611132264,186397.1099228814,36.50235410995435
Mathías Tomás,MID,850000.0000000005,904822.860526804,899403.4817004026,2068991.4944223475,6.449748297271
Daniel Mosquera,FWD,1600000.0000000012,2418788.6158099715,2404989.8596182778,5317107.346990323,51.17428848812311
Filip Marschall,GK,1099999.9999999998,764809.9658004772,762789.2996365898,1100867.8476353877,30.471821290865698
Brady Scott,GK,237499.99999999983,331833.24279815605,329708.3520522919,803574.3838173217,39.71926012553949
Berat Özdemir,MID,3550000.0000000014,2909028.1723253196,2901239.4198197303,4207763.843348742,18.055544441540324
Dilane Bakwa,MID,24500000.000000007,26383424.48153983,26210131.316455852,65366298.91658235,7.687446863427846
Odysseas Vlachodimos,GK,5750000.000000005,5582719.159758286,5681906.746682787,494150.4480600785,2.909232004203807
Alan Matturro,DEF,2950000.000000002,1892255.7180143988,1912221.168555411,446081.33686996216,35.855738372393304
Julian Niehues,MID,1899999.9999999993,2177959.4213616545,2176417.7951192944,2400972.3177630943,14.629443229560806
Deian Sorescu,DEF,1849999.9999999995,2246463.584390623,2273041.335068307,444897.0648794238,21.43046402111479
Florian Stritzel,GK,575000.0000000001,521735.33842765546,520241.5283655894,774263.3762857692,9.263419403886026
Bartosz Slisz,MID,3799999.9999999995,3944036.419525827,3937207.6537319613,5006738.334694108,3.790432092784929
Virgil van Dijk,DEF,33750000.00000005,32162308.815446578,32165957.34073385,31663926.730282467,4.704270176454731
Samuel Yohou,DEF,362499.9999999997,398477.0304231127,397899.10053054127,486614.3401955435,9.92469804775531
Pedro Bravo,MID,1949999.999999999,2152707.8889144687,2148959.5594252055,2736440.9912579576,10.39527635458819
Fabian Kunze,MID,1499999.9999999986,1713524.5731027706,1718591.6182012234,1141147.7037642158,14.234971540184812
Frederik Tingager,DEF,925000.0000000007,1299006.6273694264,1298117.7634004063,1427376.9921370512,40.43314890480275
Aleksandar Vukotić,DEF,850000.0000000005,1330114.2341147116,1334773.9942255605,821841.4443230691,56.484027542907164
Federico Gattoni,DEF,1899999.9999999993,1895089.69816841,1916424.425187862,405752.63345748564,0.2584369385047008
Manuel Lazzari,DEF,7500000.000000002,9663504.286403289,9669825.146791553,8831570.070871122,28.84672381871049
Matej Rodin,DEF,600000.0000000003,636210.9504244527,633501.9777411405,1144817.719979746,6.035158404075382
Mohammed Salisu,DEF,11500000.000000019,13489845.1370735,13388760.926666668,37995699.59866638,17.30300119194329
Kilian Jakob,DEF,549999.9999999998,640016.9369460302,649537.6384683604,83809.96029073386,16.366715808369182
Frank Magri,FWD,3049999.999999998,3037794.588162695,3060370.126694547,1096114.7239032313,0.4001774372886258
Cameron Carter-Vickers,DEF,15749999.999999972,16800112.873209927,16868501.19725779,9603108.836403627,6.667383321967982
Radu Drăgușin,DEF,15000000.00000001,14076255.211032838,14005527.42036322,28162731.058112826,6.158298593114473
Nico Schlotterbeck,DEF,57749999.99999994,57563575.65471874,57070873.20139956,187985357.35392767,0.32281271910164294
Jens Stryger Larsen,DEF,850000.0000000005,483129.56024542387,484308.53394068993,345408.1252120656,43.16122820642075
Martin Ødegaard,MID,77250000.00000004,93036741.09580915,91640503.09668308,746057950.6699728,20.435910803636368
Hasip Korkmazyürek,MID,187500.0,222782.58374822637,223551.85899871562,138603.45103400855,18.817377999054067
Lucas Castro,MID,437499.9999999996,493659.399536152,489725.8939434212,1485110.450455974,12.836434179691997
Seiya Maikuma,DEF,3550000.0000000014,4513618.421254835,4487004.929985744,10188633.202245861,27.14418088041784
Hianga'a Mbock,MID,899999.9999999995,1134425.0910751198,1143181.7199188953,393564.1700433986,26.047232341680044
Yohan Boli,FWD,2199999.9999999995,1714167.0618967768,1718519.5605403879,1209000.5031251975,22.083315368328314
Tommaso Pobega,MID,7750000.000000002,6683350.890132289,6716999.8535571275,3347446.6332865143,13.763214320873708
Don-Angelo Konadu,FWD,1050000.0000000007,976889.8233810033,978516.360105273,776916.3681839459,6.96287396371403
Joshua King,MID,2950000.000000002,4049290.6490443405,4104426.5976141207,629123.5371678061,37.26408979811315
Kevin Paredes,DEF,7249999.999999998,8594715.388652574,8678433.731088776,2262758.4080216684,18.547798464173468
Lucas Mincarelli,DEF,2000000.0000000016,2407289.9378003273,2401681.105107497,3318958.1314541004,20.364496890016266
Youri Tielemans,MID,44500000.000000075,48203042.40046136,47780362.40293395,162063240.8344404,8.321443596542203
Lucas Alario,FWD,1499999.9999999986,1501512.650545307,1500445.3366226156,1655943.7530382336,0.10084336968722452
Frankie Kent,DEF,1249999.999999999,1212142.8823565054,1220801.8692887197,454933.4013802272,3.0285694114794977
Renat Dadashov,FWD,1350000.0,859292.520481732,865618.989380813,312998.3030716407,36.348702186538375
Robin Østrøm,DEF,1350000.0,1577113.0743877261,1581427.9346124274,1082681.4985358682,16.823190695387122
Alimami Gory,MID,1450000.0000000002,1513205.3844971736,1569607.4936147977,9811.917096824378,4.358992034287818
Robin Le Normand,DEF,27250000.00000005,22490642.205707524,22428000.044112865,33019407.37074365,17.465533190064278
Arnór Ingvi Traustason,MID,999999.9999999997,804142.9553344637,798700.628414614,2048190.8075357794,19.585704466553597
Josh Tymon,DEF,2449999.9999999995,1897124.7774706269,1880494.428784157,6375956.86885619,22.566335613443787
Mouctar Diakhaby,DEF,4500000.000000002,6720928.729016056,6804460.326973097,1227109.8471478743,49.353971755912305
Oğulcan Ülgün,MID,974999.9999999999,745126.500568925,745862.4687701581,650432.6858838587,23.576769172417933
Aymeric Laporte,DEF,15000000.00000001,15662974.883054378,15664939.929831492,15394775.908193873,4.419832553695785
Simon Lorenz,DEF,725000.0000000006,560744.6426266656,560792.113873824,554247.2303503045,22.65591136183928
Fynn Otto,DEF,800000.0000000005,715946.5055973987,718463.3446802036,441628.7296611986,10.50668680032521
Sam Hart,DEF,159999.99999999997,240393.84020836113,238077.0405624122,911927.6529303502,50.24615013022573
Cédric Bakambu,MID,2050000.000000001,1649109.002685413,1653317.0613059087,1161106.983774818,19.555658405589647
Afeez Aremu,MID,950000.0000000008,1409705.7947868179,1415102.8926619971,833012.2308904212,48.39008366177017
Daniel Johnson,MID,700000.0000000006,888463.9393060324,880283.6882880544,3174699.411547681,26.92341990086166
Christian Mawissa,DEF,13249999.99999999,11723152.13689386,11709706.310763022,13729717.916653106,11.523380098914208
Malang Sarr,DEF,7750000.000000002,10441156.199241463,10410187.237329805,15716545.19293678,34.72459611924465
Simone Romagnoli,DEF,587500.0000000002,394739.89847005263,395405.7529988937,312995.6063480379,32.81023004765064
Balthazar Pierret,MID,1249999.999999999,1422670.700832284,1448753.9848993383,116629.16945811315,13.813656066582809
Diego Arroyo,DEF,499999.99999999977,469146.05313312594,475779.91768615064,67881.9009857764,6.170789373374768
Luca Netz,DEF,5050000.000000004,4860992.97908216,4949263.876337348,408042.92066867265,3.742713285501859
Ethan Laird,DEF,3550000.0000000014,2037806.3945268139,2039470.8587615243,1821148.9714399488,42.59700297107569
Justin Janitzek,DEF,999999.9999999997,857084.4410015255,864620.2545016025,256808.48192841298,14.291555899847419
Tika de Jonge,MID,1800000.000000001,1693301.4190710704,1695414.1407932532,1426195.4603511407,5.927698940496138
Pieros Sotiriou,FWD,1249999.999999999,1072470.083862398,1085697.4016030394,198359.69012435043,14.202393291008091
Hugo Bolin,MID,1499999.9999999986,1627503.125863257,1661031.5173711076,98233.33602720551,8.500208390883907
Isaak Davies,MID,1800000.000000001,1431890.975852284,1448341.0937038916,297108.44089789025,20.450501341539812
Jetro Willems,DEF,437499.9999999996,557420.4911826445,560433.1262137403,265401.0155959958,27.41039798460458
Gavin Beavers,GK,462500.00000000006,428371.8634166698,430041.6287135874,250731.99604719496,7.379056558557899
Hosine Bility,DEF,262500.00000000023,370005.43811576255,368889.9561185227,560710.3657729109,40.95445261552847
Arnaut Danjuma,MID,4750000.000000003,6496926.582388474,6567685.996632675,1462259.4987229411,36.777401734494106
Herbie Kane,MID,1050000.0000000007,750227.5335744668,748691.6432822992,994777.474289454,28.549758707193686
Eduardo Guerrero,FWD,2199999.9999999995,2108410.0130175147,2142418.484189385,232924.18617018074,4.163181226476583
Alejandro Garnacho,MID,33750000.00000005,35305130.50655565,35162823.82982968,61564602.42904934,4.60779409349805
Elton Kabangu,MID,662499.9999999998,768504.3825481246,772252.9115930884,393287.0227879963,16.000661516698102
Franco Jara,FWD,600000.0000000003,585338.5362411813,582679.1492076635,1095669.1668123116,2.4435772931365047
Saud Abdulhamid,DEF,5250000.0,6181734.4960493995,6222615.795452765,2494567.3171970085,17.747323734274275
Agustín Rogel,DEF,1400000.0000000007,1322896.4012018333,1326094.5951463196,948745.4465970532,5.507399914154814
Curtis Jones,MID,34499999.99999998,30219622.03145523,30573640.40493237,6080080.689938136,12.406892662448552
Ermedin Demirović,FWD,22500000.00000001,25076782.480574362,24868163.450724784,79208548.59701642,11.452366580330441
Victor Jensen,MID,2250000.000000001,1614237.0431206918,1614321.4818589168,1602653.9633820972,28.25613141685817
Elias Bakatukanda,DEF,1024999.9999999995,1220544.1845124923,1221136.4234781095,1141689.7430230984,19.077481415852958
Jaydee Canvot,DEF,11749999.999999994,6643915.481565053,6593646.044290102,18903503.259405397,43.45603845476548
Nathan Broadhead,MID,2849999.999999999,6543966.9401859725,6544055.2273660535,6531823.326342805,129.6128750942447
Ridgeciano Haps,DEF,937499.9999999995,1056476.0031046802,1052380.9326618477,1803317.0884126516,12.69077366449928
Emmanuel Agbadou,DEF,14000000.00000001,13269432.505317084,13078952.378593402,97133789.115428,5.218339247735174
Josh Martin,MID,525000.0000000003,398658.64059328224,397397.1927077575,616730.9489888301,24.065020839374863
Sem Scheperman,MID,1150000.0000000005,1065972.0151322985,1070556.2831803327,590418.2720017219,7.306781292843649
Mateus Uribe,MID,4250000.000000002,2532869.7412191266,2545500.481387295,1276993.5663109608,40.40306491249117
Mickel Miller,DEF,499999.99999999977,849934.4789234058,854041.7775996487,437661.7257762123,69.98689578468122
Andrew Robertson,DEF,15249999.999999983,13723796.853333592,13741411.774090631,11502149.178754434,10.007889486337
Mike Eerdhuijzen,DEF,2550000.0,3871220.786695391,3862756.947565298,5232587.983862822,51.81257987040748
Ghislain Konan,DEF,4349999.999999996,2648196.8862416316,2638565.520110025,4373268.936050543,39.12191066111186
Ronald Koeman Jr.,GK,775000.0000000007,897015.3379145854,898080.7697710629,761770.7643547873,15.743914569623815
Ante Budimir,FWD,9750000.000000004,7952458.592472625,7954336.1788290655,7698146.705554766,18.43632212848593
Sander van de Streek,DEF,1024999.9999999995,1232870.638075366,1172034.4764068122,1308053711.8980591,20.280062251255266
Jan Boller,DEF,562500.0000000003,446884.23577448365,450325.82263809326,155412.1389389948,20.553913640091846
Nigel Ogidi Nwankwo,DEF,249999.9999999998,285788.9251242937,283600.3737660116,823545.3101944783,14.31557004971758
Aaron Anselmino,DEF,5750000.000000005,11605606.396413945,11708347.053025294,3448900.250286972,101.83663298111192
